video_id,kind,text_idx,word_count,scene_axis_count,scene_term_density_per_100w,has_who_role,has_action_relation,has_spatial_relation,has_count,n_who_role,n_action_relation,n_spatial_relation,n_count
yBO8rAMeqjc_000007_000017,vatex_caption,9,14,2,21.428571428571427,1,1,0,0,2,1,0,0
-fOzK1enQsU_000000_000010,professional_ad,0,74,4,9.45945945945946,1,1,1,1,1,3,2,1
-fOzK1enQsU_000000_000010,vatex_caption,0,12,1,8.333333333333334,1,0,0,0,1,0,0,0
-fOzK1enQsU_000000_000010,vatex_caption,1,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
-fOzK1enQsU_000000_000010,vatex_caption,2,18,1,5.555555555555555,1,0,0,0,1,0,0,0
-fOzK1enQsU_000000_000010,vatex_caption,3,15,1,6.666666666666667,0,0,1,0,0,0,1,0
-fOzK1enQsU_000000_000010,vatex_caption,4,12,1,8.333333333333334,0,0,1,0,0,0,1,0
-fOzK1enQsU_000000_000010,vatex_caption,5,18,2,16.666666666666668,0,0,1,1,0,0,2,1
-fOzK1enQsU_000000_000010,vatex_caption,6,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
-fOzK1enQsU_000000_000010,vatex_caption,7,13,3,30.76923076923077,1,1,1,0,1,2,1,0
-fOzK1enQsU_000000_000010,vatex_caption,8,15,2,13.333333333333334,1,0,1,0,1,0,1,0
-fOzK1enQsU_000000_000010,vatex_caption,9,17,0,0.0,0,0,0,0,0,0,0,0
c_gQ9CSaZY4_000000_000010,professional_ad,0,52,3,11.538461538461538,1,1,1,0,2,2,2,0
c_gQ9CSaZY4_000000_000010,vatex_caption,0,12,2,16.666666666666668,1,0,1,0,1,0,1,0
c_gQ9CSaZY4_000000_000010,vatex_caption,1,15,1,6.666666666666667,1,0,0,0,1,0,0,0
c_gQ9CSaZY4_000000_000010,vatex_caption,2,17,3,17.647058823529413,1,1,1,0,1,1,1,0
c_gQ9CSaZY4_000000_000010,vatex_caption,3,14,2,14.285714285714286,1,0,1,0,1,0,1,0
c_gQ9CSaZY4_000000_000010,vatex_caption,4,19,3,21.05263157894737,0,1,1,1,0,1,1,2
c_gQ9CSaZY4_000000_000010,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
c_gQ9CSaZY4_000000_000010,vatex_caption,6,18,2,11.11111111111111,1,0,1,0,1,0,1,0
c_gQ9CSaZY4_000000_000010,vatex_caption,7,14,1,7.142857142857143,1,0,0,0,1,0,0,0
c_gQ9CSaZY4_000000_000010,vatex_caption,8,11,2,18.181818181818183,1,0,1,0,1,0,1,0
c_gQ9CSaZY4_000000_000010,vatex_caption,9,14,1,7.142857142857143,1,0,0,0,1,0,0,0
h8wsO9A9v_c_000016_000026,professional_ad,0,39,3,15.384615384615385,1,1,1,0,1,2,3,0
h8wsO9A9v_c_000016_000026,vatex_caption,0,11,3,27.272727272727273,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,1,13,3,23.076923076923077,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,2,13,2,15.384615384615385,1,0,1,0,1,0,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,3,12,3,25.0,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,4,12,3,25.0,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,5,12,3,25.0,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,6,13,2,15.384615384615385,1,1,0,0,1,1,0,0
h8wsO9A9v_c_000016_000026,vatex_caption,7,12,3,25.0,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,8,12,3,25.0,1,1,1,0,1,1,1,0
h8wsO9A9v_c_000016_000026,vatex_caption,9,13,2,15.384615384615385,1,1,0,0,1,1,0,0
1HUWWCLza0w_000000_000010,professional_ad,0,65,3,12.307692307692308,1,1,1,0,2,3,3,0
1HUWWCLza0w_000000_000010,vatex_caption,0,15,3,33.333333333333336,1,1,1,0,1,2,2,0
1HUWWCLza0w_000000_000010,vatex_caption,1,16,2,12.5,1,1,0,0,1,1,0,0
1HUWWCLza0w_000000_000010,vatex_caption,2,21,2,9.523809523809524,1,0,1,0,1,0,1,0
1HUWWCLza0w_000000_000010,vatex_caption,3,22,3,13.636363636363637,1,1,1,0,1,1,1,0
1HUWWCLza0w_000000_000010,vatex_caption,4,16,3,25.0,1,1,1,0,2,1,1,0
1HUWWCLza0w_000000_000010,vatex_caption,5,10,2,20.0,1,1,0,0,1,1,0,0
1HUWWCLza0w_000000_000010,vatex_caption,6,14,2,14.285714285714286,1,1,0,0,1,1,0,0
1HUWWCLza0w_000000_000010,vatex_caption,7,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
1HUWWCLza0w_000000_000010,vatex_caption,8,15,2,13.333333333333334,1,0,1,0,1,0,1,0
1HUWWCLza0w_000000_000010,vatex_caption,9,28,2,7.142857142857143,1,1,0,0,1,1,0,0
HB11MXjwvVo_000021_000031,professional_ad,0,49,3,10.204081632653061,1,1,1,0,2,1,2,0
HB11MXjwvVo_000021_000031,vatex_caption,0,12,1,16.666666666666668,0,1,0,0,0,2,0,0
HB11MXjwvVo_000021_000031,vatex_caption,1,15,1,13.333333333333334,0,1,0,0,0,2,0,0
HB11MXjwvVo_000021_000031,vatex_caption,2,12,2,16.666666666666668,1,1,0,0,1,1,0,0
HB11MXjwvVo_000021_000031,vatex_caption,3,17,2,11.764705882352942,1,1,0,0,1,1,0,0
HB11MXjwvVo_000021_000031,vatex_caption,4,14,0,0.0,0,0,0,0,0,0,0,0
HB11MXjwvVo_000021_000031,vatex_caption,5,13,3,23.076923076923077,1,1,1,0,1,1,1,0
HB11MXjwvVo_000021_000031,vatex_caption,6,14,1,7.142857142857143,1,0,0,0,1,0,0,0
HB11MXjwvVo_000021_000031,vatex_caption,7,17,2,17.647058823529413,1,1,0,0,2,1,0,0
HB11MXjwvVo_000021_000031,vatex_caption,8,13,2,23.076923076923077,1,1,0,0,2,1,0,0
HB11MXjwvVo_000021_000031,vatex_caption,9,13,2,30.76923076923077,0,1,1,0,0,2,2,0
Bss3WwpDdS8_000041_000051,professional_ad,0,84,4,15.476190476190476,1,1,1,1,6,3,2,2
Bss3WwpDdS8_000041_000051,vatex_caption,0,21,3,19.047619047619047,1,1,0,1,2,1,0,1
Bss3WwpDdS8_000041_000051,vatex_caption,1,16,3,18.75,1,0,1,1,1,0,1,1
Bss3WwpDdS8_000041_000051,vatex_caption,2,12,1,8.333333333333334,1,0,0,0,1,0,0,0
Bss3WwpDdS8_000041_000051,vatex_caption,3,11,2,27.272727272727273,1,0,0,1,2,0,0,1
Bss3WwpDdS8_000041_000051,vatex_caption,4,12,2,16.666666666666668,1,0,1,0,1,0,1,0
Bss3WwpDdS8_000041_000051,vatex_caption,5,10,2,30.0,1,0,0,1,2,0,0,1
Bss3WwpDdS8_000041_000051,vatex_caption,6,19,3,47.36842105263158,1,1,1,0,4,3,2,0
Bss3WwpDdS8_000041_000051,vatex_caption,7,23,3,34.78260869565217,1,1,0,1,4,3,0,1
Bss3WwpDdS8_000041_000051,vatex_caption,8,12,2,25.0,1,0,0,1,2,0,0,1
Bss3WwpDdS8_000041_000051,vatex_caption,9,18,4,33.333333333333336,1,1,1,1,2,2,1,1
60X8l03qnlU_000001_000011,professional_ad,0,48,2,4.166666666666667,1,0,1,0,1,0,1,0
60X8l03qnlU_000001_000011,vatex_caption,0,14,2,14.285714285714286,1,0,1,0,1,0,1,0
60X8l03qnlU_000001_000011,vatex_caption,1,19,2,26.31578947368421,1,0,1,0,1,0,4,0
60X8l03qnlU_000001_000011,vatex_caption,2,15,3,20.0,1,1,1,0,1,1,1,0
60X8l03qnlU_000001_000011,vatex_caption,3,16,3,25.0,1,1,1,0,1,2,1,0
60X8l03qnlU_000001_000011,vatex_caption,4,17,3,23.529411764705884,1,1,1,0,1,2,1,0
60X8l03qnlU_000001_000011,vatex_caption,5,19,3,15.789473684210526,1,1,1,0,1,1,1,0
60X8l03qnlU_000001_000011,vatex_caption,6,15,3,20.0,1,1,1,0,1,1,1,0
60X8l03qnlU_000001_000011,vatex_caption,7,11,2,18.181818181818183,1,1,0,0,1,1,0,0
60X8l03qnlU_000001_000011,vatex_caption,8,19,3,26.31578947368421,1,1,1,0,1,2,2,0
60X8l03qnlU_000001_000011,vatex_caption,9,16,2,12.5,1,1,0,0,1,1,0,0
rGQ64NXktF8_000006_000016,professional_ad,0,46,2,4.3478260869565215,0,1,0,1,0,1,0,1
rGQ64NXktF8_000006_000016,vatex_caption,0,16,2,12.5,1,1,0,0,1,1,0,0
rGQ64NXktF8_000006_000016,vatex_caption,1,16,1,6.25,0,0,0,1,0,0,0,1
rGQ64NXktF8_000006_000016,vatex_caption,2,22,2,9.090909090909092,0,1,0,1,0,1,0,1
rGQ64NXktF8_000006_000016,vatex_caption,3,13,2,15.384615384615385,0,1,0,1,0,1,0,1
rGQ64NXktF8_000006_000016,vatex_caption,4,17,3,17.647058823529413,1,1,1,0,1,1,1,0
rGQ64NXktF8_000006_000016,vatex_caption,5,22,4,31.818181818181817,1,1,1,1,1,2,2,2
rGQ64NXktF8_000006_000016,vatex_caption,6,19,2,15.789473684210526,1,1,0,0,2,1,0,0
rGQ64NXktF8_000006_000016,vatex_caption,7,16,2,25.0,0,1,0,1,0,2,0,2
rGQ64NXktF8_000006_000016,vatex_caption,8,15,2,20.0,0,1,0,1,0,1,0,2
rGQ64NXktF8_000006_000016,vatex_caption,9,11,1,9.090909090909092,0,0,0,1,0,0,0,1
9IyZ8sJV7XU_000021_000031,professional_ad,0,72,3,6.944444444444445,1,1,1,0,2,1,2,0
9IyZ8sJV7XU_000021_000031,vatex_caption,0,32,4,12.5,1,1,1,1,1,1,1,1
9IyZ8sJV7XU_000021_000031,vatex_caption,1,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,2,14,1,7.142857142857143,1,0,0,0,1,0,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,3,19,2,10.526315789473685,1,1,0,0,1,1,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,4,13,1,15.384615384615385,1,0,0,0,2,0,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,5,10,2,30.0,1,0,0,1,2,0,0,1
9IyZ8sJV7XU_000021_000031,vatex_caption,6,19,2,15.789473684210526,1,1,0,0,1,2,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,7,12,2,16.666666666666668,1,0,1,0,1,0,1,0
9IyZ8sJV7XU_000021_000031,vatex_caption,8,12,1,8.333333333333334,1,0,0,0,1,0,0,0
9IyZ8sJV7XU_000021_000031,vatex_caption,9,15,1,6.666666666666667,0,1,0,0,0,1,0,0
jeweRSnAJeo_000050_000060,professional_ad,0,40,3,10.0,1,1,1,0,1,1,2,0
jeweRSnAJeo_000050_000060,vatex_caption,0,10,0,0.0,0,0,0,0,0,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,1,16,2,12.5,1,0,1,0,1,0,1,0
jeweRSnAJeo_000050_000060,vatex_caption,2,19,1,5.2631578947368425,1,0,0,0,1,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,3,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,4,12,1,8.333333333333334,1,0,0,0,1,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,5,15,2,13.333333333333334,1,0,1,0,1,0,1,0
jeweRSnAJeo_000050_000060,vatex_caption,6,16,2,12.5,1,0,0,1,1,0,0,1
jeweRSnAJeo_000050_000060,vatex_caption,7,19,0,0.0,0,0,0,0,0,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,8,20,1,5.0,1,0,0,0,1,0,0,0
jeweRSnAJeo_000050_000060,vatex_caption,9,15,2,13.333333333333334,1,1,0,0,1,1,0,0
b9JXIIs96hA_000077_000087,professional_ad,0,40,2,15.0,1,1,0,0,2,4,0,0
b9JXIIs96hA_000077_000087,vatex_caption,0,10,2,20.0,1,1,0,0,1,1,0,0
b9JXIIs96hA_000077_000087,vatex_caption,1,13,2,23.076923076923077,1,1,0,0,2,1,0,0
b9JXIIs96hA_000077_000087,vatex_caption,2,13,1,15.384615384615385,1,0,0,0,2,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,3,15,1,13.333333333333334,1,0,0,0,2,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,4,20,1,10.0,1,0,0,0,2,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,5,15,2,20.0,1,1,0,0,2,1,0,0
b9JXIIs96hA_000077_000087,vatex_caption,6,11,1,9.090909090909092,1,0,0,0,1,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,7,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,8,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
b9JXIIs96hA_000077_000087,vatex_caption,9,9,2,22.22222222222222,1,0,1,0,1,0,1,0
s6pPbsmIhEw_000020_000030,professional_ad,0,66,3,6.0606060606060606,1,1,1,0,1,1,2,0
s6pPbsmIhEw_000020_000030,vatex_caption,0,14,3,28.571428571428573,1,1,1,0,1,1,2,0
s6pPbsmIhEw_000020_000030,vatex_caption,1,10,2,20.0,1,1,0,0,1,1,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,2,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,3,14,2,21.428571428571427,0,1,1,0,0,2,1,0
s6pPbsmIhEw_000020_000030,vatex_caption,4,10,1,10.0,1,0,0,0,1,0,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,5,12,1,8.333333333333334,1,0,0,0,1,0,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,6,14,1,7.142857142857143,1,0,0,0,1,0,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,7,11,2,18.181818181818183,1,1,0,0,1,1,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,8,17,2,11.764705882352942,1,1,0,0,1,1,0,0
s6pPbsmIhEw_000020_000030,vatex_caption,9,10,1,10.0,1,0,0,0,1,0,0,0
O0hqyxavhCE_000007_000017,professional_ad,0,33,3,18.181818181818183,1,1,1,0,1,2,3,0
O0hqyxavhCE_000007_000017,vatex_caption,0,18,0,0.0,0,0,0,0,0,0,0,0
O0hqyxavhCE_000007_000017,vatex_caption,1,14,2,21.428571428571427,0,1,1,0,0,2,1,0
O0hqyxavhCE_000007_000017,vatex_caption,2,13,2,15.384615384615385,1,1,0,0,1,1,0,0
O0hqyxavhCE_000007_000017,vatex_caption,3,13,2,15.384615384615385,1,1,0,0,1,1,0,0
O0hqyxavhCE_000007_000017,vatex_caption,4,12,2,16.666666666666668,1,1,0,0,1,1,0,0
O0hqyxavhCE_000007_000017,vatex_caption,5,13,3,23.076923076923077,1,1,1,0,1,1,1,0
O0hqyxavhCE_000007_000017,vatex_caption,6,16,2,12.5,1,1,0,0,1,1,0,0
O0hqyxavhCE_000007_000017,vatex_caption,7,16,3,18.75,1,1,1,0,1,1,1,0
O0hqyxavhCE_000007_000017,vatex_caption,8,13,4,30.76923076923077,1,1,1,1,1,1,1,1
O0hqyxavhCE_000007_000017,vatex_caption,9,10,2,20.0,1,1,0,0,1,1,0,0
rJk8fad5ZnU_000007_000017,professional_ad,0,59,3,10.169491525423728,1,1,1,0,1,3,2,0
rJk8fad5ZnU_000007_000017,vatex_caption,0,21,1,4.761904761904762,1,0,0,0,1,0,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,1,10,2,20.0,1,1,0,0,1,1,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,2,12,1,8.333333333333334,1,0,0,0,1,0,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,3,14,2,14.285714285714286,1,1,0,0,1,1,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,4,15,2,20.0,1,1,0,0,1,2,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,5,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,6,12,2,16.666666666666668,1,1,0,0,1,1,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,7,12,2,16.666666666666668,1,1,0,0,1,1,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,8,14,2,21.428571428571427,1,1,0,0,1,2,0,0
rJk8fad5ZnU_000007_000017,vatex_caption,9,15,2,13.333333333333334,1,1,0,0,1,1,0,0
OJLx2iuJiLk_000003_000013,professional_ad,0,84,3,11.904761904761905,1,1,1,0,4,3,3,0
OJLx2iuJiLk_000003_000013,vatex_caption,0,12,1,8.333333333333334,1,0,0,0,1,0,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,1,13,2,23.076923076923077,1,1,0,0,2,1,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,2,16,2,18.75,1,1,0,0,2,1,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,3,16,2,12.5,1,0,1,0,1,0,1,0
OJLx2iuJiLk_000003_000013,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,6,24,2,16.666666666666668,1,0,1,0,2,0,2,0
OJLx2iuJiLk_000003_000013,vatex_caption,7,14,1,14.285714285714286,1,0,0,0,2,0,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,8,16,2,18.75,1,1,0,0,2,1,0,0
OJLx2iuJiLk_000003_000013,vatex_caption,9,22,1,9.090909090909092,1,0,0,0,2,0,0,0
3P5sjWImRqA_000010_000020,professional_ad,0,55,3,14.545454545454545,1,1,1,0,3,1,4,0
3P5sjWImRqA_000010_000020,vatex_caption,0,13,3,23.076923076923077,1,1,1,0,1,1,1,0
3P5sjWImRqA_000010_000020,vatex_caption,1,13,2,23.076923076923077,1,1,0,0,2,1,0,0
3P5sjWImRqA_000010_000020,vatex_caption,2,15,3,20.0,1,1,0,1,1,1,0,1
3P5sjWImRqA_000010_000020,vatex_caption,3,16,2,18.75,1,0,1,0,2,0,1,0
3P5sjWImRqA_000010_000020,vatex_caption,4,13,3,23.076923076923077,1,1,1,0,1,1,1,0
3P5sjWImRqA_000010_000020,vatex_caption,5,18,2,11.11111111111111,1,1,0,0,1,1,0,0
3P5sjWImRqA_000010_000020,vatex_caption,6,13,2,15.384615384615385,0,1,1,0,0,1,1,0
3P5sjWImRqA_000010_000020,vatex_caption,7,17,2,17.647058823529413,1,1,0,0,1,2,0,0
3P5sjWImRqA_000010_000020,vatex_caption,8,14,2,14.285714285714286,1,1,0,0,1,1,0,0
3P5sjWImRqA_000010_000020,vatex_caption,9,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
nb2stPDIPW4_000000_000010,professional_ad,0,69,3,14.492753623188406,1,1,1,0,5,2,3,0
nb2stPDIPW4_000000_000010,vatex_caption,0,20,3,20.0,1,1,1,0,2,1,1,0
nb2stPDIPW4_000000_000010,vatex_caption,1,18,3,27.77777777777778,1,1,1,0,2,2,1,0
nb2stPDIPW4_000000_000010,vatex_caption,2,14,1,14.285714285714286,1,0,0,0,2,0,0,0
nb2stPDIPW4_000000_000010,vatex_caption,3,17,2,11.764705882352942,1,0,1,0,1,0,1,0
nb2stPDIPW4_000000_000010,vatex_caption,4,12,2,16.666666666666668,1,1,0,0,1,1,0,0
nb2stPDIPW4_000000_000010,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
nb2stPDIPW4_000000_000010,vatex_caption,6,14,2,14.285714285714286,1,0,1,0,1,0,1,0
nb2stPDIPW4_000000_000010,vatex_caption,7,17,1,11.764705882352942,1,0,0,0,2,0,0,0
nb2stPDIPW4_000000_000010,vatex_caption,8,19,2,10.526315789473685,1,1,0,0,1,1,0,0
nb2stPDIPW4_000000_000010,vatex_caption,9,19,2,10.526315789473685,1,1,0,0,1,1,0,0
StPYHQh2yuI_000023_000033,professional_ad,0,78,3,11.538461538461538,1,1,1,0,5,1,3,0
StPYHQh2yuI_000023_000033,vatex_caption,0,17,1,11.764705882352942,1,0,0,0,2,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,1,14,2,28.571428571428573,1,0,1,0,2,0,2,0
StPYHQh2yuI_000023_000033,vatex_caption,2,14,1,14.285714285714286,1,0,0,0,2,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,3,15,1,6.666666666666667,1,0,0,0,1,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,4,11,1,9.090909090909092,1,0,0,0,1,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,5,12,1,16.666666666666668,1,0,0,0,2,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,6,15,1,13.333333333333334,1,0,0,0,2,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,7,18,1,16.666666666666668,1,0,0,0,3,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,8,12,1,16.666666666666668,1,0,0,0,2,0,0,0
StPYHQh2yuI_000023_000033,vatex_caption,9,21,1,9.523809523809524,1,0,0,0,2,0,0,0
esdAd3gN3OE_000000_000010,professional_ad,0,58,3,13.793103448275861,1,1,1,0,5,1,2,0
esdAd3gN3OE_000000_000010,vatex_caption,0,11,2,36.36363636363637,1,1,0,0,2,2,0,0
esdAd3gN3OE_000000_000010,vatex_caption,1,17,3,17.647058823529413,1,1,1,0,1,1,1,0
esdAd3gN3OE_000000_000010,vatex_caption,2,18,3,27.77777777777778,1,1,1,0,3,1,1,0
esdAd3gN3OE_000000_000010,vatex_caption,3,14,3,28.571428571428573,1,1,1,0,2,1,1,0
esdAd3gN3OE_000000_000010,vatex_caption,4,10,1,10.0,1,0,0,0,1,0,0,0
esdAd3gN3OE_000000_000010,vatex_caption,5,11,3,36.36363636363637,1,1,1,0,2,1,1,0
esdAd3gN3OE_000000_000010,vatex_caption,6,11,3,36.36363636363637,1,1,1,0,2,1,1,0
esdAd3gN3OE_000000_000010,vatex_caption,7,15,2,20.0,1,1,0,0,2,1,0,0
esdAd3gN3OE_000000_000010,vatex_caption,8,11,2,27.272727272727273,1,1,0,0,2,1,0,0
esdAd3gN3OE_000000_000010,vatex_caption,9,18,3,27.77777777777778,1,1,1,0,3,1,1,0
34ksx-DQKBo_000001_000011,professional_ad,0,95,2,7.368421052631579,1,1,0,0,3,4,0,0
34ksx-DQKBo_000001_000011,vatex_caption,0,18,2,11.11111111111111,1,1,0,0,1,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,1,13,2,23.076923076923077,1,1,0,0,2,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,2,19,2,15.789473684210526,1,1,0,0,1,2,0,0
34ksx-DQKBo_000001_000011,vatex_caption,3,16,1,6.25,0,1,0,0,0,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,4,15,2,20.0,1,1,0,0,2,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,5,13,2,23.076923076923077,1,1,0,0,2,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,6,14,2,21.428571428571427,1,1,0,0,1,2,0,0
34ksx-DQKBo_000001_000011,vatex_caption,7,12,2,16.666666666666668,1,1,0,0,1,1,0,0
34ksx-DQKBo_000001_000011,vatex_caption,8,10,2,30.0,1,1,0,0,1,2,0,0
34ksx-DQKBo_000001_000011,vatex_caption,9,16,2,25.0,1,1,0,0,2,2,0,0
-vOIoARsw-U_000007_000017,professional_ad,0,47,2,8.51063829787234,1,0,1,0,2,0,2,0
-vOIoARsw-U_000007_000017,vatex_caption,0,14,1,21.428571428571427,1,0,0,0,3,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,1,12,1,8.333333333333334,1,0,0,0,1,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,2,15,1,13.333333333333334,1,0,0,0,2,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,3,16,1,6.25,1,0,0,0,1,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,4,10,1,10.0,1,0,0,0,1,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,6,10,1,10.0,1,0,0,0,1,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,7,13,2,15.384615384615385,1,0,1,0,1,0,1,0
-vOIoARsw-U_000007_000017,vatex_caption,8,16,0,0.0,0,0,0,0,0,0,0,0
-vOIoARsw-U_000007_000017,vatex_caption,9,14,1,7.142857142857143,1,0,0,0,1,0,0,0
LM1VpDAA9gc_000038_000048,professional_ad,0,69,2,2.898550724637681,0,1,1,0,0,1,1,0
LM1VpDAA9gc_000038_000048,vatex_caption,0,11,0,0.0,0,0,0,0,0,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,1,12,0,0.0,0,0,0,0,0,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,2,20,2,10.0,1,0,1,0,1,0,1,0
LM1VpDAA9gc_000038_000048,vatex_caption,3,12,0,0.0,0,0,0,0,0,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,4,13,2,15.384615384615385,1,0,1,0,1,0,1,0
LM1VpDAA9gc_000038_000048,vatex_caption,5,12,1,8.333333333333334,1,0,0,0,1,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,6,20,2,10.0,1,0,1,0,1,0,1,0
LM1VpDAA9gc_000038_000048,vatex_caption,7,11,1,9.090909090909092,1,0,0,0,1,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,8,12,1,8.333333333333334,1,0,0,0,1,0,0,0
LM1VpDAA9gc_000038_000048,vatex_caption,9,19,3,15.789473684210526,1,1,1,0,1,1,1,0
9Fk7m53T8Mc_000040_000050,professional_ad,0,56,4,12.5,1,1,1,1,1,3,1,2
9Fk7m53T8Mc_000040_000050,vatex_caption,0,13,3,30.76923076923077,1,1,0,1,1,2,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,1,12,3,33.333333333333336,1,1,0,1,1,2,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,2,12,4,41.666666666666664,1,1,1,1,2,1,1,1
9Fk7m53T8Mc_000040_000050,vatex_caption,3,14,4,35.714285714285715,1,1,1,1,1,2,1,1
9Fk7m53T8Mc_000040_000050,vatex_caption,4,16,3,18.75,1,1,0,1,1,1,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,5,13,0,0.0,0,0,0,0,0,0,0,0
9Fk7m53T8Mc_000040_000050,vatex_caption,6,11,3,27.272727272727273,1,1,0,1,1,1,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,7,12,3,33.333333333333336,1,1,0,1,2,1,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,8,15,3,26.666666666666668,1,1,0,1,2,1,0,1
9Fk7m53T8Mc_000040_000050,vatex_caption,9,12,3,33.333333333333336,1,1,0,1,1,2,0,1
wGL_FYau9Y0_000022_000032,professional_ad,0,36,3,16.666666666666668,1,1,1,0,4,1,1,0
wGL_FYau9Y0_000022_000032,vatex_caption,0,14,2,28.571428571428573,1,1,0,0,2,2,0,0
wGL_FYau9Y0_000022_000032,vatex_caption,1,21,2,14.285714285714286,1,1,0,0,2,1,0,0
wGL_FYau9Y0_000022_000032,vatex_caption,2,16,1,6.25,1,0,0,0,1,0,0,0
wGL_FYau9Y0_000022_000032,vatex_caption,3,20,2,15.0,1,1,0,0,2,1,0,0
wGL_FYau9Y0_000022_000032,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
